Season,Nest,Tinytag,Time,Temperature
1,60,502127,3/20/2020 10:00,34.449
1,60,502127,3/20/2020 11:00,34.368
1,60,502127,3/20/2020 12:00,34.332
1,60,502127,3/20/2020 13:00,34.36
1,60,502127,3/20/2020 14:00,34.458
1,60,502127,3/20/2020 15:00,34.615
1,60,502127,3/20/2020 16:00,34.834
1,60,502127,3/20/2020 17:00,35.073
1,60,502127,3/20/2020 18:00,35.314
1,60,502127,3/20/2020 19:00,35.512
1,60,502127,3/20/2020 20:00,35.656
1,60,502127,3/20/2020 21:00,35.735
1,60,502127,3/20/2020 22:00,35.759
1,60,502127,3/20/2020 23:00,35.747
1,60,502127,3/21/2020 00:00,35.705
1,60,502127,3/21/2020 01:00,35.638
1,60,502127,3/21/2020 02:00,35.554
1,60,502127,3/21/2020 03:00,35.464
1,60,502127,3/21/2020 04:00,35.364
1,60,502127,3/21/2020 05:00,35.274
1,60,502127,3/21/2020 06:00,34.991
1,60,502127,3/21/2020 07:00,34.6
1,60,502127,3/21/2020 08:00,34.266
1,60,502127,3/21/2020 09:00,33.992
1,60,502127,3/21/2020 10:00,33.788
1,60,502127,3/21/2020 11:00,33.648
1,60,502127,3/21/2020 12:00,33.557
1,60,502127,3/21/2020 13:00,33.532
1,60,502127,3/21/2020 14:00,33.557
1,60,502127,3/21/2020 15:00,33.615
1,60,502127,3/21/2020 16:00,33.717
1,60,502127,3/21/2020 17:00,33.836
1,60,502127,3/21/2020 18:00,33.957
1,60,502127,3/21/2020 19:00,34.074
1,60,502127,3/21/2020 20:00,34.159
1,60,502127,3/21/2020 21:00,34.21
1,60,502127,3/21/2020 22:00,34.226
1,60,502127,3/21/2020 23:00,34.218
1,60,502127,3/22/2020 00:00,34.19
1,60,502127,3/22/2020 01:00,34.142
1,60,502127,3/22/2020 02:00,34.085
1,60,502127,3/22/2020 03:00,34.018
1,60,502127,3/22/2020 04:00,33.941
1,60,502127,3/22/2020 05:00,33.852
1,60,502127,3/22/2020 06:00,33.761
1,60,502127,3/22/2020 07:00,33.663
1,60,502127,3/22/2020 08:00,33.566
1,60,502127,3/22/2020 09:00,33.464
1,60,502127,3/22/2020 10:00,33.364
1,60,502127,3/22/2020 11:00,33.299
1,60,502127,3/22/2020 12:00,33.281
1,60,502127,3/22/2020 13:00,33.327
1,60,502127,3/22/2020 14:00,33.431
1,60,502127,3/22/2020 15:00,33.558
1,60,502127,3/22/2020 16:00,33.71
1,60,502127,3/22/2020 17:00,33.88
1,60,502127,3/22/2020 18:00,34.062
1,60,502127,3/22/2020 19:00,34.228
1,60,502127,3/22/2020 20:00,34.378
1,60,502127,3/22/2020 21:00,34.477
1,60,502127,3/22/2020 22:00,34.523
1,60,502127,3/22/2020 23:00,34.526
1,60,502127,3/23/2020 00:00,34.486
1,60,502127,3/23/2020 01:00,34.434
1,60,502127,3/23/2020 02:00,34.36
1,60,502127,3/23/2020 03:00,34.261
1,60,502127,3/23/2020 04:00,34.167
1,60,502127,3/23/2020 05:00,34.064
1,60,502127,3/23/2020 06:00,33.954
1,60,502127,3/23/2020 07:00,33.839
1,60,502127,3/23/2020 08:00,33.73
1,60,502127,3/23/2020 09:00,33.615
1,60,502127,3/23/2020 10:00,33.511
1,60,502127,3/23/2020 11:00,33.428
1,60,502127,3/23/2020 12:00,33.395
1,60,502127,3/23/2020 13:00,33.42
1,60,502127,3/23/2020 14:00,33.516
1,60,502127,3/23/2020 15:00,33.685
1,60,502127,3/23/2020 16:00,33.926
1,60,502127,3/23/2020 17:00,34.211
1,60,502127,3/23/2020 18:00,35.747
1,60,502127,3/23/2020 19:00,35.666
1,60,502127,3/23/2020 20:00,35.417
1,60,502127,3/23/2020 21:00,35.282
1,60,502127,3/23/2020 22:00,35.141
1,60,502127,3/23/2020 23:00,35.004
1,60,502127,3/24/2020 00:00,34.87
1,60,502127,3/24/2020 01:00,34.733
1,60,502127,3/24/2020 02:00,34.594
1,60,502127,3/24/2020 03:00,34.455
1,60,502127,3/24/2020 04:00,34.315
1,60,502127,3/24/2020 05:00,34.175
1,60,502127,3/24/2020 06:00,34.046
1,60,502127,3/24/2020 07:00,33.914
1,60,502127,3/24/2020 08:00,33.78
1,60,502127,3/24/2020 09:00,33.653
1,60,502127,3/24/2020 10:00,33.542
1,60,502127,3/24/2020 11:00,33.446
1,60,502127,3/24/2020 12:00,33.395
1,60,502127,3/24/2020 13:00,33.382
1,60,502127,3/24/2020 14:00,33.438
1,60,502127,3/24/2020 15:00,33.558
1,60,502127,3/24/2020 16:00,33.749
1,60,502127,3/24/2020 17:00,33.954
1,60,502127,3/24/2020 18:00,34.149
1,60,502127,3/24/2020 19:00,34.325
1,60,502127,3/24/2020 20:00,34.458
1,60,502127,3/24/2020 21:00,34.541
1,60,502127,3/24/2020 22:00,34.585
1,60,502127,3/24/2020 23:00,34.585
1,60,502127,3/25/2020 00:00,34.551
1,60,502127,3/25/2020 01:00,34.5
1,60,502127,3/25/2020 02:00,34.427
1,60,502127,3/25/2020 03:00,34.345
1,60,502127,3/25/2020 04:00,34.251
1,60,502127,3/25/2020 05:00,34.149
1,60,502127,3/25/2020 06:00,34.049
1,60,502127,3/25/2020 07:00,33.942
1,60,502127,3/25/2020 08:00,33.836
1,60,502127,3/25/2020 09:00,33.728
1,60,502127,3/25/2020 10:00,33.627
1,60,502127,3/25/2020 11:00,33.548
1,60,502127,3/25/2020 12:00,33.517
1,60,502127,3/25/2020 13:00,33.56
1,60,502127,3/25/2020 14:00,33.674
1,60,502127,3/25/2020 15:00,33.857
1,60,502127,3/25/2020 16:00,34.1
1,60,502127,3/25/2020 17:00,34.381
1,60,502127,3/25/2020 18:00,34.67
1,60,502127,3/25/2020 19:00,34.915
1,60,502127,3/25/2020 20:00,35.114
1,60,502127,3/25/2020 21:00,35.234
1,60,502127,3/25/2020 22:00,35.289
1,60,502127,3/25/2020 23:00,35.297
1,60,502127,3/26/2020 00:00,35.271
1,60,502127,3/26/2020 01:00,35.201
1,60,502127,3/26/2020 02:00,35.111
1,60,502127,3/26/2020 03:00,35.006
1,60,502127,3/26/2020 04:00,34.895
1,60,502127,3/26/2020 05:00,34.766
1,60,502127,3/26/2020 06:00,34.635
1,60,502127,3/26/2020 07:00,34.505
1,60,502127,3/26/2020 08:00,34.378
1,60,502127,3/26/2020 09:00,34.244
1,60,502127,3/26/2020 10:00,34.121
1,60,502127,3/26/2020 11:00,34.032
1,60,502127,3/26/2020 12:00,33.987
1,60,502127,3/26/2020 13:00,34.008
1,60,502127,3/26/2020 14:00,34.083
1,60,502127,3/26/2020 15:00,34.215
1,60,502127,3/26/2020 16:00,34.407
1,60,502127,3/26/2020 17:00,34.637
1,60,502127,3/26/2020 18:00,34.872
1,60,502127,3/26/2020 19:00,35.087
1,60,502127,3/26/2020 20:00,35.256
1,60,502127,3/26/2020 21:00,35.359
1,60,502127,3/26/2020 22:00,35.409
1,60,502127,3/26/2020 23:00,35.417
1,60,502127,3/27/2020 00:00,35.382
1,60,502127,3/27/2020 01:00,35.322
1,60,502127,3/27/2020 02:00,35.242
1,60,502127,3/27/2020 03:00,35.149
1,60,502127,3/27/2020 04:00,35.044
1,60,502127,3/27/2020 05:00,34.943
1,60,502127,3/27/2020 06:00,34.832
1,60,502127,3/27/2020 07:00,34.723
1,60,502127,3/27/2020 08:00,34.612
1,60,502127,3/27/2020 09:00,34.496
1,60,502127,3/27/2020 10:00,34.404
1,60,502127,3/27/2020 11:00,34.322
1,60,502127,3/27/2020 12:00,34.281
1,60,502127,3/27/2020 13:00,34.284
1,60,502127,3/27/2020 14:00,34.345
1,60,502127,3/27/2020 15:00,34.46
1,60,502127,3/27/2020 16:00,34.632
1,60,502127,3/27/2020 17:00,34.837
1,60,502127,3/27/2020 18:00,35.048
1,60,502127,3/27/2020 19:00,35.241
1,60,502127,3/27/2020 20:00,35.384
1,60,502127,3/27/2020 21:00,35.481
1,60,502127,3/27/2020 22:00,35.527
1,60,502127,3/27/2020 23:00,35.536
1,60,502127,3/28/2020 00:00,35.512
1,60,502127,3/28/2020 01:00,35.456
1,60,502127,3/28/2020 02:00,35.387
1,60,502127,3/28/2020 03:00,35.311
1,60,502127,3/28/2020 04:00,35.217
1,60,502127,3/28/2020 05:00,35.107
1,60,502127,3/28/2020 06:00,35.011
1,60,502127,3/28/2020 07:00,34.912
1,60,502127,3/28/2020 08:00,34.799
1,60,502127,3/28/2020 09:00,34.7
1,60,502127,3/28/2020 10:00,34.597
1,60,502127,3/28/2020 11:00,34.531
1,60,502127,3/28/2020 12:00,34.599
1,60,502127,3/28/2020 13:00,34.65
1,60,502127,3/28/2020 14:00,34.782
1,60,502127,3/28/2020 15:00,34.926
1,60,502127,3/28/2020 16:00,35.101
1,60,502127,3/28/2020 17:00,35.317
1,60,502127,3/28/2020 18:00,35.489
1,60,502127,3/28/2020 19:00,35.753
1,60,502127,3/28/2020 20:00,36.127
1,60,502127,3/28/2020 21:00,36.356
1,60,502127,3/28/2020 22:00,36.434
1,60,502127,3/28/2020 23:00,36.522
1,60,502127,3/29/2020 00:00,36.495
1,60,502127,3/29/2020 01:00,36.405
1,60,502127,3/29/2020 02:00,36.307
1,60,502127,3/29/2020 03:00,36.128
1,60,502127,3/29/2020 04:00,35.98
1,60,502127,3/29/2020 05:00,35.881
1,60,502127,3/29/2020 06:00,35.802
1,60,502127,3/29/2020 07:00,35.733
1,60,502127,3/29/2020 08:00,35.628
1,60,502127,3/29/2020 09:00,35.527
1,60,502127,3/29/2020 10:00,35.429
1,60,502127,3/29/2020 11:00,35.327
1,60,502127,3/29/2020 12:00,35.217
1,60,502127,3/29/2020 13:00,35.134
1,60,502127,3/29/2020 14:00,35.081
1,60,502127,3/29/2020 15:00,35.036
1,60,502127,3/29/2020 16:00,35.031
1,60,502127,3/29/2020 17:00,35.051
1,60,502127,3/29/2020 18:00,35.117
1,60,502127,3/29/2020 19:00,35.172
1,60,502127,3/29/2020 20:00,35.269
1,60,502127,3/29/2020 21:00,35.296
1,60,502127,3/29/2020 22:00,35.317
1,60,502127,3/29/2020 23:00,35.271
1,60,502127,3/30/2020 00:00,35.202
1,60,502127,3/30/2020 01:00,35.142
1,60,502127,3/30/2020 02:00,35.081
1,60,502127,3/30/2020 03:00,35.031
1,60,502127,3/30/2020 04:00,34.948
1,60,502127,3/30/2020 05:00,34.85
1,60,502127,3/30/2020 06:00,34.772
1,60,502127,3/30/2020 07:00,34.67
1,60,502127,3/30/2020 08:00,34.576
1,60,502127,3/30/2020 09:00,34.486
1,60,502127,3/30/2020 10:00,34.388
1,60,502127,3/30/2020 11:00,34.304
1,60,502127,3/30/2020 12:00,34.231
1,60,502127,3/30/2020 13:00,34.187
1,60,502127,3/30/2020 14:00,34.172
1,60,502127,3/30/2020 15:00,34.207
1,60,502127,3/30/2020 16:00,34.285
1,60,502127,3/30/2020 17:00,34.374
1,60,502127,3/30/2020 18:00,34.463
1,60,502127,3/30/2020 19:00,34.567
1,60,502127,3/30/2020 20:00,34.675
1,60,502127,3/30/2020 21:00,34.718
1,60,502127,3/30/2020 22:00,34.766
1,60,502127,3/30/2020 23:00,34.751
1,60,502127,3/31/2020 00:00,34.716
1,60,502127,3/31/2020 01:00,34.658
1,60,502127,3/31/2020 02:00,34.562
1,60,502127,3/31/2020 03:00,34.449
1,60,502127,3/31/2020 04:00,34.332
1,60,502127,3/31/2020 05:00,34.231
1,60,502127,3/31/2020 06:00,34.128
1,60,502127,3/31/2020 07:00,34.028
1,60,502127,3/31/2020 08:00,33.919
1,60,502127,3/31/2020 09:00,33.816
1,60,502127,3/31/2020 10:00,33.735
1,60,502127,3/31/2020 11:00,33.664
1,60,502127,3/31/2020 12:00,33.617
1,60,502127,3/31/2020 13:00,33.584
1,60,502127,3/31/2020 14:00,33.604
1,60,502127,3/31/2020 15:00,33.684
1,60,502127,3/31/2020 16:00,33.797
1,60,502127,3/31/2020 17:00,33.949
1,60,502127,3/31/2020 18:00,34.124
1,60,502127,3/31/2020 19:00,34.287
1,60,502127,3/31/2020 20:00,34.462
1,60,502127,3/31/2020 21:00,34.589
1,60,502127,3/31/2020 22:00,34.632
1,60,502127,3/31/2020 23:00,34.602
1,60,502127,4/1/2020 00:00,34.556
1,60,502127,4/1/2020 01:00,34.513
1,60,502127,4/1/2020 02:00,34.455
1,60,502127,4/1/2020 03:00,34.401
1,60,502127,4/1/2020 04:00,34.327
1,60,502127,4/1/2020 05:00,34.251
1,60,502127,4/1/2020 06:00,34.177
1,60,502127,4/1/2020 07:00,34.098
1,60,502127,4/1/2020 08:00,34.019
1,60,502127,4/1/2020 09:00,33.955
1,60,502127,4/1/2020 10:00,33.896
1,60,502127,4/1/2020 11:00,33.838
1,60,502127,4/1/2020 12:00,33.793
1,60,502127,4/1/2020 13:00,33.766
1,60,502127,4/1/2020 14:00,33.772
1,60,502127,4/1/2020 15:00,33.839
1,60,502127,4/1/2020 16:00,33.931
1,60,502127,4/1/2020 17:00,34.032
1,60,502127,4/1/2020 18:00,34.136
1,60,502127,4/1/2020 19:00,34.225
1,60,502127,4/1/2020 20:00,34.254
1,60,502127,4/1/2020 21:00,34.215
1,60,502127,4/1/2020 22:00,34.136
1,60,502127,4/1/2020 23:00,34.049
1,60,502127,4/2/2020 00:00,33.96
1,60,502127,4/2/2020 01:00,33.872
1,60,502127,4/2/2020 02:00,33.782
1,60,502127,4/2/2020 03:00,33.694
1,60,502127,4/2/2020 04:00,33.607
1,60,502127,4/2/2020 05:00,33.519
1,60,502127,4/2/2020 06:00,33.421
1,60,502127,4/2/2020 07:00,33.322
1,60,502127,4/2/2020 08:00,33.224
1,60,502127,4/2/2020 09:00,33.127
1,60,502127,4/2/2020 10:00,33.033
1,60,502127,4/2/2020 11:00,32.942
1,60,502127,4/2/2020 12:00,32.873
1,60,502127,4/2/2020 13:00,32.826
1,60,502127,4/2/2020 14:00,32.818
1,60,502127,4/2/2020 15:00,32.855
1,60,502127,4/2/2020 16:00,32.945
1,60,502127,4/2/2020 17:00,33.077
1,60,502127,4/2/2020 18:00,33.228
1,60,502127,4/2/2020 19:00,33.384
1,60,502127,4/2/2020 20:00,33.53
1,60,502127,4/2/2020 21:00,33.633
1,60,502127,4/2/2020 22:00,33.679
1,60,502127,4/2/2020 23:00,33.682
1,60,502127,4/3/2020 00:00,33.636
1,60,502127,4/3/2020 01:00,33.543
1,60,502127,4/3/2020 02:00,33.429
1,60,502127,4/3/2020 03:00,33.306
1,60,502127,4/3/2020 04:00,33.179
1,60,502127,4/3/2020 05:00,33.048
1,60,502127,4/3/2020 06:00,32.923
1,60,502127,4/3/2020 07:00,32.808
1,60,502127,4/3/2020 08:00,32.693
1,60,502127,4/3/2020 09:00,32.585
1,60,502127,4/3/2020 10:00,32.485
1,60,502127,4/3/2020 11:00,32.405
1,60,502127,4/3/2020 12:00,32.35
1,60,502127,4/3/2020 13:00,32.348
1,60,502127,4/3/2020 14:00,32.377
1,60,502127,4/3/2020 15:00,32.435
1,60,502127,4/3/2020 16:00,32.495
1,60,502127,4/3/2020 17:00,32.551
1,60,502127,4/3/2020 18:00,32.608
1,60,502127,4/3/2020 19:00,32.645
1,60,502127,4/3/2020 20:00,32.651
1,60,502127,4/3/2020 21:00,32.635
1,60,502127,4/3/2020 22:00,32.601
1,60,502127,4/3/2020 23:00,32.553
1,60,502127,4/4/2020 00:00,32.504
1,60,502127,4/4/2020 01:00,32.448
1,60,502127,4/4/2020 02:00,32.387
1,60,502127,4/4/2020 03:00,32.318
1,60,502127,4/4/2020 04:00,32.245
1,60,502127,4/4/2020 05:00,32.173
1,60,502127,4/4/2020 06:00,32.098
1,60,502127,4/4/2020 07:00,32.024
1,60,502127,4/4/2020 08:00,31.931
1,60,502127,4/4/2020 09:00,31.825
1,60,502127,4/4/2020 10:00,31.734
1,60,502127,4/4/2020 11:00,31.677
1,60,502127,4/4/2020 12:00,31.691
1,60,502127,4/4/2020 13:00,31.769
1,60,502127,4/4/2020 14:00,31.92
1,60,502127,4/4/2020 15:00,32.101
1,60,502127,4/4/2020 16:00,32.297
1,60,502127,4/4/2020 17:00,32.482
1,60,502127,4/4/2020 18:00,32.629
1,60,502127,4/4/2020 19:00,32.717
1,60,502127,4/4/2020 20:00,32.756
1,60,502127,4/4/2020 21:00,32.764
1,60,502127,4/4/2020 22:00,32.748
1,60,502127,4/4/2020 23:00,32.703
1,60,502127,4/5/2020 00:00,32.643
1,60,502127,4/5/2020 01:00,32.566
1,60,502127,4/5/2020 02:00,32.485
1,60,502127,4/5/2020 03:00,32.406
1,60,502127,4/5/2020 04:00,32.324
1,60,502127,4/5/2020 05:00,32.247
1,60,502127,4/5/2020 06:00,32.171
1,60,502127,4/5/2020 07:00,32.096
1,60,502127,4/5/2020 08:00,32.019
1,60,502127,4/5/2020 09:00,31.947
1,60,502127,4/5/2020 10:00,31.885
1,60,502127,4/5/2020 11:00,31.843
1,60,502127,4/5/2020 12:00,31.838
1,60,502127,4/5/2020 13:00,31.894
1,60,502127,4/5/2020 14:00,32.005
1,60,502127,4/5/2020 15:00,32.143
1,60,502127,4/5/2020 16:00,32.274
1,60,502127,4/5/2020 17:00,32.39
1,60,502127,4/5/2020 18:00,32.493
1,60,502127,4/5/2020 19:00,32.567
1,60,502127,4/5/2020 20:00,32.611
1,60,502127,4/5/2020 21:00,32.624
1,60,502127,4/5/2020 22:00,32.609
1,60,502127,4/5/2020 23:00,32.55
1,60,502127,4/6/2020 00:00,32.364
1,60,502127,4/6/2020 01:00,32.159
1,60,502127,4/6/2020 02:00,31.997
1,60,502127,4/6/2020 03:00,31.872
1,60,502127,4/6/2020 04:00,31.768
1,60,502127,4/6/2020 05:00,31.689
1,60,502127,4/6/2020 06:00,31.624
1,60,502127,4/6/2020 07:00,31.567
1,60,502127,4/6/2020 08:00,31.512
1,60,502127,4/6/2020 09:00,31.466
1,60,502127,4/6/2020 10:00,31.428
1,60,502127,4/6/2020 11:00,31.415
1,60,502127,4/6/2020 12:00,31.437
1,60,502127,4/6/2020 13:00,31.514
1,60,502127,4/6/2020 14:00,31.653
1,60,502127,4/6/2020 15:00,31.832
1,60,502127,4/6/2020 16:00,32.035
1,60,502127,4/6/2020 17:00,32.234
1,60,502127,4/6/2020 18:00,32.403
1,60,502127,4/6/2020 19:00,32.524
1,60,502127,4/6/2020 20:00,32.596
1,60,502127,4/6/2020 21:00,32.63
1,60,502127,4/6/2020 22:00,32.633
1,60,502127,4/6/2020 23:00,32.603
1,60,502127,4/7/2020 00:00,32.516
1,60,502127,4/7/2020 01:00,32.314
1,60,502127,4/7/2020 02:00,32.096
1,60,502127,4/7/2020 03:00,31.926
1,60,502127,4/7/2020 04:00,31.798
1,60,502127,4/7/2020 05:00,31.701
1,60,502127,4/7/2020 06:00,31.624
1,60,502127,4/7/2020 07:00,31.562
1,60,502127,4/7/2020 08:00,31.506
1,60,502127,4/7/2020 09:00,31.455
1,60,502127,4/7/2020 10:00,31.415
1,60,502127,4/7/2020 11:00,31.401
1,60,502127,4/7/2020 12:00,31.413
1,60,502127,4/7/2020 13:00,31.476
1,60,502127,4/7/2020 14:00,31.592
1,60,502127,4/7/2020 15:00,31.755
1,60,502127,4/7/2020 16:00,31.96
1,60,502127,4/7/2020 17:00,32.163
1,60,502127,4/7/2020 18:00,32.334
1,60,502127,4/7/2020 19:00,32.45
1,60,502127,4/7/2020 20:00,32.514
1,60,502127,4/7/2020 21:00,32.545
1,60,502127,4/7/2020 22:00,32.543
1,60,502127,4/7/2020 23:00,32.524
1,60,502127,4/8/2020 00:00,32.492
1,60,502127,4/8/2020 01:00,32.448
1,60,502127,4/8/2020 02:00,32.395
1,60,502127,4/8/2020 03:00,32.337
1,60,502127,4/8/2020 04:00,32.281
1,60,502127,4/8/2020 05:00,32.221
1,60,502127,4/8/2020 06:00,32.165
1,60,502127,4/8/2020 07:00,32.106
1,60,502127,4/8/2020 08:00,32.046
1,60,502127,4/8/2020 09:00,31.987
1,60,502127,4/8/2020 10:00,31.941
1,60,502127,4/8/2020 11:00,31.91
1,60,502127,4/8/2020 12:00,31.921
1,60,502127,4/8/2020 13:00,31.976
1,60,502127,4/8/2020 14:00,32.075
1,60,502127,4/8/2020 15:00,32.199
1,60,502127,4/8/2020 16:00,32.342
1,60,502127,4/8/2020 17:00,32.482
1,60,502127,4/8/2020 18:00,32.596
1,60,502127,4/8/2020 19:00,32.674
1,60,502127,4/8/2020 20:00,32.721
1,60,502127,4/8/2020 21:00,32.729
1,60,502127,4/8/2020 22:00,32.717
1,60,502127,4/8/2020 23:00,32.692
1,60,502127,4/9/2020 00:00,32.651
1,60,502127,4/9/2020 01:00,32.603
1,60,502127,4/9/2020 02:00,32.55
1,60,502127,4/9/2020 03:00,32.493
1,60,502127,4/9/2020 04:00,32.437
1,60,502127,4/9/2020 05:00,32.377
1,60,502127,4/9/2020 06:00,32.318
1,60,502127,4/9/2020 07:00,32.258
1,60,502127,4/9/2020 08:00,32.197
1,60,502127,4/9/2020 09:00,32.135
1,60,502127,4/9/2020 10:00,32.086
1,60,502127,4/9/2020 11:00,32.062
1,60,502127,4/9/2020 12:00,32.075
1,60,502127,4/9/2020 13:00,32.144
1,60,502127,4/9/2020 14:00,32.273
1,60,502127,4/9/2020 15:00,32.446
1,60,502127,4/9/2020 16:00,32.65
1,60,502127,4/9/2020 17:00,32.858
1,60,502127,4/9/2020 18:00,33.044
1,60,502127,4/9/2020 19:00,33.184
1,60,502127,4/9/2020 20:00,33.263
1,60,502127,4/9/2020 21:00,33.294
1,60,502127,4/9/2020 22:00,33.276
1,60,502127,4/9/2020 23:00,33.226
1,60,502127,4/10/2020 00:00,33.156
1,60,502127,4/10/2020 01:00,33.057
1,60,502127,4/10/2020 02:00,32.942
1,60,502127,4/10/2020 03:00,32.829
1,60,502127,4/10/2020 04:00,32.717
1,60,502127,4/10/2020 05:00,32.612
1,60,502127,4/10/2020 06:00,32.509
1,60,502127,4/10/2020 07:00,32.413
1,60,502127,4/10/2020 08:00,32.29
1,60,502127,4/10/2020 09:00,32.056
1,60,502127,4/10/2020 10:00,31.846
1,60,502127,4/10/2020 11:00,31.704
1,60,502127,4/10/2020 12:00,31.634
1,60,502127,4/10/2020 13:00,31.634
1,60,502127,4/10/2020 14:00,31.697
1,60,502127,4/10/2020 15:00,31.808
1,60,502127,4/10/2020 16:00,31.957
1,60,502127,4/10/2020 17:00,32.143
1,60,502127,4/10/2020 18:00,32.345
1,60,502127,4/10/2020 19:00,24.931
1,60,502127,4/10/2020 20:00,24.713
1,60,502127,4/10/2020 21:00,24.883
1,60,502127,4/10/2020 22:00,25.237
1,60,502127,4/10/2020 23:00,25.383
1,60,502127,4/11/2020 00:00,25.201
1,60,502127,4/11/2020 01:00,25.217
1,60,502127,4/11/2020 02:00,25.252
1,60,502127,4/11/2020 03:00,25.284
1,60,502127,4/11/2020 04:00,25.381
1,60,502127,4/11/2020 05:00,25.414
1,60,502127,4/11/2020 06:00,25.43
1,60,502127,4/11/2020 07:00,25.472
1,60,502127,4/11/2020 08:00,25.503
1,60,502127,4/11/2020 09:00,25.698
1,60,502127,4/11/2020 10:00,26.123
1,60,502127,4/11/2020 11:00,26.312
1,60,502127,4/11/2020 12:00,30.771
1,65,502126,2/14/2020 20:00,28.483
1,65,502126,2/14/2020 21:00,27.461
1,65,502126,2/14/2020 22:00,26.977
1,65,502126,2/14/2020 23:00,26.905
1,65,502126,2/15/2020 00:00,26.847
1,65,502126,2/15/2020 01:00,26.933
1,65,502126,2/15/2020 02:00,26.971
1,65,502126,2/15/2020 03:00,26.994
1,65,502126,2/15/2020 04:00,26.974
1,65,502126,2/15/2020 05:00,26.604
1,65,502126,2/15/2020 06:00,26.19
1,65,502126,2/15/2020 07:00,25.987
1,65,502126,2/15/2020 08:00,26.07
1,65,502126,2/15/2020 09:00,26.346
1,65,502126,2/15/2020 10:00,26.774
1,65,502126,2/15/2020 11:00,27.247
1,65,502126,2/15/2020 12:00,27.545
1,65,502126,2/15/2020 13:00,27.783
1,65,502126,2/15/2020 14:00,28.725
1,65,502126,2/15/2020 15:00,28.64
1,65,502126,2/15/2020 16:00,28.215
1,65,502126,2/15/2020 17:00,28.186
1,65,502126,2/15/2020 18:00,27.837
1,65,502126,2/15/2020 19:00,27.134
1,65,502126,2/15/2020 20:00,26.474
1,65,502126,2/15/2020 21:00,26.624
1,65,502126,2/15/2020 22:00,27.293
1,65,502126,2/15/2020 23:00,30.546
1,65,502126,2/16/2020 00:00,30.75
1,65,502126,2/16/2020 01:00,30.823
1,65,502126,2/16/2020 02:00,30.864
1,65,502126,2/16/2020 03:00,30.897
1,65,502126,2/16/2020 04:00,30.915
1,65,502126,2/16/2020 05:00,30.93
1,65,502126,2/16/2020 06:00,30.934
1,65,502126,2/16/2020 07:00,30.94
1,65,502126,2/16/2020 08:00,30.934
1,65,502126,2/16/2020 09:00,30.919
1,65,502126,2/16/2020 10:00,30.899
1,65,502126,2/16/2020 11:00,30.872
1,65,502126,2/16/2020 12:00,30.84
1,65,502126,2/16/2020 13:00,30.81
1,65,502126,2/16/2020 14:00,30.777
1,65,502126,2/16/2020 15:00,30.742
1,65,502126,2/16/2020 16:00,30.712
1,65,502126,2/16/2020 17:00,30.68
1,65,502126,2/16/2020 18:00,30.65
1,65,502126,2/16/2020 19:00,30.623
1,65,502126,2/16/2020 20:00,30.6
1,65,502126,2/16/2020 21:00,30.578
1,65,502126,2/16/2020 22:00,30.562
1,65,502126,2/16/2020 23:00,30.548
1,65,502126,2/17/2020 00:00,30.533
1,65,502126,2/17/2020 01:00,30.527
1,65,502126,2/17/2020 02:00,30.524
1,65,502126,2/17/2020 03:00,30.524
1,65,502126,2/17/2020 04:00,30.524
1,65,502126,2/17/2020 05:00,30.524
1,65,502126,2/17/2020 06:00,30.527
1,65,502126,2/17/2020 07:00,30.529
1,65,502126,2/17/2020 08:00,30.529
1,65,502126,2/17/2020 09:00,30.532
1,65,502126,2/17/2020 10:00,30.533
1,65,502126,2/17/2020 11:00,30.532
1,65,502126,2/17/2020 12:00,30.532
1,65,502126,2/17/2020 13:00,30.529
1,65,502126,2/17/2020 14:00,30.529
1,65,502126,2/17/2020 15:00,30.524
1,65,502126,2/17/2020 16:00,30.518
1,65,502126,2/17/2020 17:00,30.513
1,65,502126,2/17/2020 18:00,30.505
1,65,502126,2/17/2020 19:00,30.502
1,65,502126,2/17/2020 20:00,30.494
1,65,502126,2/17/2020 21:00,30.489
1,65,502126,2/17/2020 22:00,30.488
1,65,502126,2/17/2020 23:00,30.486
1,65,502126,2/18/2020 00:00,30.494
1,65,502126,2/18/2020 01:00,30.494
1,65,502126,2/18/2020 02:00,30.507
1,65,502126,2/18/2020 03:00,30.518
1,65,502126,2/18/2020 04:00,30.527
1,65,502126,2/18/2020 05:00,30.541
1,65,502126,2/18/2020 06:00,30.556
1,65,502126,2/18/2020 07:00,30.568
1,65,502126,2/18/2020 08:00,30.581
1,65,502126,2/18/2020 09:00,30.593
1,65,502126,2/18/2020 10:00,30.606
1,65,502126,2/18/2020 11:00,30.619
1,65,502126,2/18/2020 12:00,30.627
1,65,502126,2/18/2020 13:00,30.635
1,65,502126,2/18/2020 14:00,30.641
1,65,502126,2/18/2020 15:00,30.65
1,65,502126,2/18/2020 16:00,30.658
1,65,502126,2/18/2020 17:00,30.661
1,65,502126,2/18/2020 18:00,30.666
1,65,502126,2/18/2020 19:00,30.671
1,65,502126,2/18/2020 20:00,30.674
1,65,502126,2/18/2020 21:00,30.682
1,65,502126,2/18/2020 22:00,30.69
1,65,502126,2/18/2020 23:00,30.699
1,65,502126,2/19/2020 00:00,30.712
1,65,502126,2/19/2020 01:00,30.728
1,65,502126,2/19/2020 02:00,30.742
1,65,502126,2/19/2020 03:00,30.763
