Season,Nest,Tinytag,Time,Temperature,First emergence
2,87,881571,3/31/2021 0:00,30.897,
2,87,881571,3/31/2021 1:00,30.899,
2,87,881571,3/31/2021 2:00,30.899,
2,87,881571,3/31/2021 3:00,30.9,
2,87,881571,3/31/2021 4:00,30.902,
2,87,881571,3/31/2021 5:00,30.902,
2,87,881571,3/31/2021 6:00,30.904,
2,87,881571,3/31/2021 7:00,30.905,
2,87,881571,3/31/2021 8:00,30.907,
2,87,881571,3/31/2021 9:00,30.908,
2,87,881571,3/31/2021 10:00,30.908,
2,87,881571,3/31/2021 11:00,30.91,
2,87,881571,3/31/2021 12:00,30.911,
2,87,881571,3/31/2021 13:00,30.911,
2,87,881571,3/31/2021 14:00,30.911,
2,87,881571,3/31/2021 15:00,30.913,
2,87,881571,3/31/2021 16:00,30.913,
2,87,881571,3/31/2021 17:00,30.913,
2,87,881571,3/31/2021 18:00,30.913,
2,87,881571,3/31/2021 19:00,30.911,
2,87,881571,3/31/2021 20:00,30.91,
2,87,881571,3/31/2021 21:00,30.908,
2,87,881571,3/31/2021 22:00,30.907,
2,87,881571,3/31/2021 23:00,30.905,
2,87,881571,4/1/2021 0:00,30.905,
2,87,881571,4/1/2021 1:00,30.904,
2,87,881571,4/1/2021 2:00,30.9,
2,87,881571,4/1/2021 3:00,30.897,
2,87,881571,4/1/2021 4:00,30.899,
2,87,881571,4/1/2021 5:00,30.9,
2,87,881571,4/1/2021 6:00,30.9,
2,87,881571,4/1/2021 7:00,30.902,
2,87,881571,4/1/2021 8:00,30.904,
2,87,881571,4/1/2021 9:00,30.907,
2,87,881571,4/1/2021 10:00,30.908,
2,87,881571,4/1/2021 11:00,30.911,
2,87,881571,4/1/2021 12:00,30.913,
2,87,881571,4/1/2021 13:00,30.914,
2,87,881571,4/1/2021 14:00,30.917,
2,87,881571,4/1/2021 15:00,30.919,
2,87,881571,4/1/2021 16:00,30.92,
2,87,881571,4/1/2021 17:00,30.923,
2,87,881571,4/1/2021 18:00,30.925,
2,87,881571,4/1/2021 19:00,30.926,
2,87,881571,4/1/2021 20:00,30.928,
2,87,881571,4/1/2021 21:00,30.93,
2,87,881571,4/1/2021 22:00,30.931,
2,87,881571,4/1/2021 23:00,30.931,
2,87,881571,4/2/2021 0:00,30.933,
2,87,881571,4/2/2021 1:00,30.934,
2,87,881571,4/2/2021 2:00,30.936,
2,87,881571,4/2/2021 3:00,30.939,
2,87,881571,4/2/2021 4:00,30.942,
2,87,881571,4/2/2021 5:00,30.943,
2,87,881571,4/2/2021 6:00,30.948,
2,87,881571,4/2/2021 7:00,30.951,
2,87,881571,4/2/2021 8:00,30.956,
2,87,881571,4/2/2021 9:00,30.959,
2,87,881571,4/2/2021 10:00,30.963,
2,87,881571,4/2/2021 11:00,30.968,
2,87,881571,4/2/2021 12:00,30.972,
2,87,881571,4/2/2021 13:00,30.977,
2,87,881571,4/2/2021 14:00,30.982,
2,87,881571,4/2/2021 15:00,30.986,
2,87,881571,4/2/2021 16:00,30.989,
2,87,881571,4/2/2021 17:00,30.994,
2,87,881571,4/2/2021 18:00,30.997,
2,87,881571,4/2/2021 19:00,31,
2,87,881571,4/2/2021 20:00,31.003,
2,87,881571,4/2/2021 21:00,31.005,
2,87,881571,4/2/2021 22:00,31.008,
2,87,881571,4/2/2021 23:00,31.009,
2,87,881571,4/3/2021 0:00,31.011,
2,87,881571,4/3/2021 1:00,31.012,
2,87,881571,4/3/2021 2:00,31.015,
2,87,881571,4/3/2021 3:00,31.015,
2,87,881571,4/3/2021 4:00,31.018,
2,87,881571,4/3/2021 5:00,31.023,
2,87,881571,4/3/2021 6:00,31.024,
2,87,881571,4/3/2021 7:00,31.027,
2,87,881571,4/3/2021 8:00,31.031,
2,87,881571,4/3/2021 9:00,31.034,
2,87,881571,4/3/2021 10:00,31.037,
2,87,881571,4/3/2021 11:00,31.04,
2,87,881571,4/3/2021 12:00,31.044,
2,87,881571,4/3/2021 13:00,31.047,
2,87,881571,4/3/2021 14:00,31.05,
2,87,881571,4/3/2021 15:00,31.054,
2,87,881571,4/3/2021 16:00,31.055,
2,87,881571,4/3/2021 17:00,31.058,
2,87,881571,4/3/2021 18:00,31.06,
2,87,881571,4/3/2021 19:00,31.061,
2,87,881571,4/3/2021 20:00,31.063,
2,87,881571,4/3/2021 21:00,31.064,
2,87,881571,4/3/2021 22:00,31.064,
2,87,881571,4/3/2021 23:00,31.064,
2,87,881571,4/4/2021 0:00,31.064,
2,87,881571,4/4/2021 1:00,31.064,
2,87,881571,4/4/2021 2:00,31.064,
2,87,881571,4/4/2021 3:00,31.064,
2,87,881571,4/4/2021 4:00,31.063,
2,87,881571,4/4/2021 5:00,31.063,
2,87,881571,4/4/2021 6:00,31.063,
2,87,881571,4/4/2021 7:00,31.063,
2,87,881571,4/4/2021 8:00,31.063,
2,87,881571,4/4/2021 9:00,31.063,
2,87,881571,4/4/2021 10:00,31.063,
2,87,881571,4/4/2021 11:00,31.063,
2,87,881571,4/4/2021 12:00,31.061,
2,87,881571,4/4/2021 13:00,31.061,
2,87,881571,4/4/2021 14:00,31.061,
2,87,881571,4/4/2021 15:00,31.06,
2,87,881571,4/4/2021 16:00,31.06,
2,87,881571,4/4/2021 17:00,31.058,
2,87,881571,4/4/2021 18:00,31.057,
2,87,881571,4/4/2021 19:00,31.055,
2,87,881571,4/4/2021 20:00,31.054,
2,87,881571,4/4/2021 21:00,31.052,
2,87,881571,4/4/2021 22:00,31.049,
2,87,881571,4/4/2021 23:00,31.047,
2,87,881571,4/5/2021 0:00,31.046,
2,87,881571,4/5/2021 1:00,31.043,
2,87,881571,4/5/2021 2:00,31.043,
2,87,881571,4/5/2021 3:00,31.041,
2,87,881571,4/5/2021 4:00,31.041,
2,87,881571,4/5/2021 5:00,31.041,
2,87,881571,4/5/2021 6:00,31.041,
2,87,881571,4/5/2021 7:00,31.043,
2,87,881571,4/5/2021 8:00,31.044,
2,87,881571,4/5/2021 9:00,31.046,
2,87,881571,4/5/2021 10:00,31.047,
2,87,881571,4/5/2021 11:00,31.049,
2,87,881571,4/5/2021 12:00,31.052,
2,87,881571,4/5/2021 13:00,31.054,
2,87,881571,4/5/2021 14:00,31.055,
2,87,881571,4/5/2021 15:00,31.058,
2,87,881571,4/5/2021 16:00,31.058,
2,87,881571,4/5/2021 17:00,31.061,
2,87,881571,4/5/2021 18:00,31.063,
2,87,881571,4/5/2021 19:00,31.064,
2,87,881571,4/5/2021 20:00,31.064,
2,87,881571,4/5/2021 21:00,31.066,
2,87,881571,4/5/2021 22:00,31.066,
2,87,881571,4/5/2021 23:00,31.066,
2,87,881571,4/6/2021 0:00,31.067,
2,87,881571,4/6/2021 1:00,31.067,
2,87,881571,4/6/2021 2:00,31.069,
2,87,881571,4/6/2021 3:00,31.07,
2,87,881571,4/6/2021 4:00,31.07,
2,87,881571,4/6/2021 5:00,31.072,
2,87,881571,4/6/2021 6:00,31.073,
2,87,881571,4/6/2021 7:00,31.076,
2,87,881571,4/6/2021 8:00,31.08,
2,87,881571,4/6/2021 9:00,31.083,
2,87,881571,4/6/2021 10:00,31.086,
2,87,881571,4/6/2021 11:00,31.089,
2,87,881571,4/6/2021 12:00,31.092,
2,87,881571,4/6/2021 13:00,31.095,
2,87,881571,4/6/2021 14:00,31.098,
2,87,881571,4/6/2021 15:00,31.103,
2,87,881571,4/6/2021 16:00,31.104,
2,87,881571,4/6/2021 17:00,31.11,
2,87,881571,4/6/2021 18:00,31.116,
2,87,881571,4/6/2021 19:00,31.121,
2,87,881571,4/6/2021 20:00,31.119,
2,87,881571,4/6/2021 21:00,31.113,
2,87,881571,4/6/2021 22:00,31.106,
2,87,881571,4/6/2021 23:00,31.095,
2,87,881571,4/7/2021 0:00,31.084,
2,87,881571,4/7/2021 1:00,31.072,
2,87,881571,4/7/2021 2:00,31.06,
2,87,881571,4/7/2021 3:00,31.049,
2,87,881571,4/7/2021 4:00,31.037,
2,87,881571,4/7/2021 5:00,31.026,
2,87,881571,4/7/2021 6:00,31.014,
2,87,881571,4/7/2021 7:00,31.003,
2,87,881571,4/7/2021 8:00,30.992,
2,87,881571,4/7/2021 9:00,30.982,
2,87,881571,4/7/2021 10:00,30.972,
2,87,881571,4/7/2021 11:00,30.96,
2,87,881571,4/7/2021 12:00,30.949,
2,87,881571,4/7/2021 13:00,30.937,
2,87,881571,4/7/2021 14:00,30.928,
2,87,881571,4/7/2021 15:00,30.917,
2,87,881571,4/7/2021 16:00,30.907,
2,87,881571,4/7/2021 17:00,30.896,
2,87,881571,4/7/2021 18:00,30.885,
2,87,881571,4/7/2021 19:00,30.876,
2,87,881571,4/7/2021 20:00,30.865,
2,87,881571,4/7/2021 21:00,30.855,
2,87,881571,4/7/2021 22:00,30.845,
2,87,881571,4/7/2021 23:00,30.836,
2,87,881571,4/8/2021 0:00,30.829,
2,87,881571,4/8/2021 1:00,30.819,
2,87,881571,4/8/2021 2:00,30.812,
2,87,881571,4/8/2021 3:00,30.804,
2,87,881571,4/8/2021 4:00,30.798,
2,87,881571,4/8/2021 5:00,30.793,
2,87,881571,4/8/2021 6:00,30.789,
2,87,881571,4/8/2021 7:00,30.786,
2,87,881571,4/8/2021 8:00,30.783,
2,87,881571,4/8/2021 9:00,30.78,
2,87,881571,4/8/2021 10:00,30.777,
2,87,881571,4/8/2021 11:00,30.775,
2,87,881571,4/8/2021 12:00,30.774,
2,87,881571,4/8/2021 13:00,30.772,
2,87,881571,4/8/2021 14:00,30.771,
2,87,881571,4/8/2021 15:00,30.769,
2,87,881571,4/8/2021 16:00,30.767,
2,87,881571,4/8/2021 17:00,30.766,
2,87,881571,4/8/2021 18:00,30.764,
2,87,881571,4/8/2021 19:00,30.761,
2,87,881571,4/8/2021 20:00,30.76,
2,87,881571,4/8/2021 21:00,30.757,
2,87,881571,4/8/2021 22:00,30.754,
2,87,881571,4/8/2021 23:00,30.752,
2,87,881571,4/9/2021 0:00,30.749,
2,87,881571,4/9/2021 1:00,30.748,
2,87,881571,4/9/2021 2:00,30.746,
2,87,881571,4/9/2021 3:00,30.745,
2,87,881571,4/9/2021 4:00,30.743,
2,87,881571,4/9/2021 5:00,30.743,
2,87,881571,4/9/2021 6:00,30.742,
2,87,881571,4/9/2021 7:00,30.742,
2,87,881571,4/9/2021 8:00,30.743,
2,87,881571,4/9/2021 9:00,30.743,
2,87,881571,4/9/2021 10:00,30.743,
2,87,881571,4/9/2021 11:00,30.745,
2,87,881571,4/9/2021 12:00,30.746,
2,87,881571,4/9/2021 13:00,30.746,
2,87,881571,4/9/2021 14:00,30.748,
2,87,881571,4/9/2021 15:00,30.748,
2,87,881571,4/9/2021 16:00,30.748,
2,87,881571,4/9/2021 17:00,30.746,
2,87,881571,4/9/2021 18:00,30.748,
2,87,881571,4/9/2021 19:00,30.748,
2,87,881571,4/9/2021 20:00,30.746,
2,87,881571,4/9/2021 21:00,30.745,
2,87,881571,4/9/2021 22:00,30.743,
2,87,881571,4/9/2021 23:00,30.742,
2,87,881571,4/10/2021 0:00,30.74,
2,87,881571,4/10/2021 1:00,30.738,
2,87,881571,4/10/2021 2:00,30.737,
2,87,881571,4/10/2021 3:00,30.735,
2,87,881571,4/10/2021 4:00,30.734,
2,87,881571,4/10/2021 5:00,30.732,
2,87,881571,4/10/2021 6:00,30.732,
2,87,881571,4/10/2021 7:00,30.731,
2,87,881571,4/10/2021 8:00,30.731,
2,87,881571,4/10/2021 9:00,30.731,
2,87,881571,4/10/2021 10:00,30.729,
2,87,881571,4/10/2021 11:00,30.729,
2,87,881571,4/10/2021 12:00,30.729,
2,87,881571,4/10/2021 13:00,30.729,
2,87,881571,4/10/2021 14:00,30.729,
2,87,881571,4/10/2021 15:00,30.728,
2,87,881571,4/10/2021 16:00,30.728,
2,87,881571,4/10/2021 17:00,30.726,
2,87,881571,4/10/2021 18:00,30.726,
2,87,881571,4/10/2021 19:00,30.723,
2,87,881571,4/10/2021 20:00,30.722,
2,87,881571,4/10/2021 21:00,30.72,
2,87,881571,4/10/2021 22:00,30.719,
2,87,881571,4/10/2021 23:00,30.717,
2,87,881571,4/11/2021 0:00,30.717,
2,87,881571,4/11/2021 1:00,30.714,
2,87,881571,4/11/2021 2:00,30.714,
2,87,881571,4/11/2021 3:00,30.712,
2,87,881571,4/11/2021 4:00,30.714,
2,87,881571,4/11/2021 5:00,30.714,
2,87,881571,4/11/2021 6:00,30.714,
2,87,881571,4/11/2021 7:00,30.717,
2,87,881571,4/11/2021 8:00,30.719,
2,87,881571,4/11/2021 9:00,30.722,
2,87,881571,4/11/2021 10:00,30.725,
2,87,881571,4/11/2021 11:00,30.726,
2,87,881571,4/11/2021 12:00,30.729,
2,87,881571,4/11/2021 13:00,30.732,
2,87,881571,4/11/2021 14:00,30.735,
2,87,881571,4/11/2021 15:00,30.74,
2,87,881571,4/11/2021 16:00,30.742,
2,87,881571,4/11/2021 17:00,30.745,
2,87,881571,4/11/2021 18:00,30.746,
2,87,881571,4/11/2021 19:00,30.749,
2,87,881571,4/11/2021 20:00,30.752,
2,87,881571,4/11/2021 21:00,30.755,
2,87,881571,4/11/2021 22:00,30.758,
2,87,881571,4/11/2021 23:00,30.76,
2,87,881571,4/12/2021 0:00,30.763,
2,87,881571,4/12/2021 1:00,30.767,
2,87,881571,4/12/2021 2:00,30.771,
2,87,881571,4/12/2021 3:00,30.775,
2,87,881571,4/12/2021 4:00,30.78,
2,87,881571,4/12/2021 5:00,30.786,
2,87,881571,4/12/2021 6:00,30.792,
2,87,881571,4/12/2021 7:00,30.8,
2,87,881571,4/12/2021 8:00,30.807,
2,87,881571,4/12/2021 9:00,30.815,
2,87,881571,4/12/2021 10:00,30.822,
2,87,881571,4/12/2021 11:00,30.833,
2,87,881571,4/12/2021 12:00,30.841,
2,87,881571,4/12/2021 13:00,30.85,
2,87,881571,4/12/2021 14:00,30.858,
2,87,881571,4/12/2021 15:00,30.865,
2,87,881571,4/12/2021 16:00,30.874,
2,87,881571,4/12/2021 17:00,30.882,
2,87,881571,4/12/2021 18:00,30.89,
2,87,881571,4/12/2021 19:00,30.896,
2,87,881571,4/12/2021 20:00,30.9,
2,87,881571,4/12/2021 21:00,30.904,
2,87,881571,4/12/2021 22:00,30.908,
2,87,881571,4/12/2021 23:00,30.913,
2,87,881571,4/13/2021 0:00,30.916,
2,87,881571,4/13/2021 1:00,30.917,
2,87,881571,4/13/2021 2:00,30.919,
2,87,881571,4/13/2021 3:00,30.919,
2,87,881571,4/13/2021 4:00,30.92,
2,87,881571,4/13/2021 5:00,30.92,
2,87,881571,4/13/2021 6:00,30.917,
2,87,881571,4/13/2021 7:00,30.917,
2,87,881571,4/13/2021 8:00,30.911,
2,87,881571,4/13/2021 9:00,30.908,
2,87,881571,4/13/2021 10:00,30.902,
2,87,881571,4/13/2021 11:00,30.897,
2,87,881571,4/13/2021 12:00,30.89,
2,87,881571,4/13/2021 13:00,30.884,
2,87,881571,4/13/2021 14:00,30.874,
2,87,881571,4/13/2021 15:00,30.867,
2,87,881571,4/13/2021 16:00,30.858,
2,87,881571,4/13/2021 17:00,30.848,
2,87,881571,4/13/2021 18:00,30.841,
2,87,881571,4/13/2021 19:00,30.829,
2,87,881571,4/13/2021 20:00,30.822,
2,87,881571,4/13/2021 21:00,30.812,
2,87,881571,4/13/2021 22:00,30.804,
2,87,881571,4/13/2021 23:00,30.796,
2,87,881571,4/14/2021 0:00,30.787,
2,87,881571,4/14/2021 1:00,30.781,
2,87,881571,4/14/2021 2:00,30.774,
2,87,881571,4/14/2021 3:00,30.769,
2,87,881571,4/14/2021 4:00,30.763,
2,87,881571,4/14/2021 5:00,30.758,
2,87,881571,4/14/2021 6:00,30.755,
2,87,881571,4/14/2021 7:00,30.754,
2,87,881571,4/14/2021 8:00,30.752,
2,87,881571,4/14/2021 9:00,30.751,
2,87,881571,4/14/2021 10:00,30.749,
2,87,881571,4/14/2021 11:00,30.749,
2,87,881571,4/14/2021 12:00,30.749,
2,87,881571,4/14/2021 13:00,30.751,
2,87,881571,4/14/2021 14:00,30.751,
2,87,881571,4/14/2021 15:00,30.751,
2,87,881571,4/14/2021 16:00,30.752,
2,87,881571,4/14/2021 17:00,30.752,
2,87,881571,4/14/2021 18:00,30.754,
2,87,881571,4/14/2021 19:00,30.754,
2,87,881571,4/14/2021 20:00,30.754,
2,87,881571,4/14/2021 21:00,30.755,
2,87,881571,4/14/2021 22:00,30.755,
2,87,881571,4/14/2021 23:00,30.755,
2,87,881571,4/15/2021 0:00,30.757,
2,87,881571,4/15/2021 1:00,30.76,
2,87,881571,4/15/2021 2:00,30.763,
2,87,881571,4/15/2021 3:00,30.764,
2,87,881571,4/15/2021 4:00,30.769,
2,87,881571,4/15/2021 5:00,30.774,
2,87,881571,4/15/2021 6:00,30.781,
2,87,881571,4/15/2021 7:00,30.784,
2,87,881571,4/15/2021 8:00,30.792,
2,87,881571,4/15/2021 9:00,30.8,
2,87,881571,4/15/2021 10:00,30.807,
2,87,881571,4/15/2021 11:00,30.815,
2,87,881571,4/15/2021 12:00,30.822,
2,87,881571,4/15/2021 13:00,30.83,
2,87,881571,4/15/2021 14:00,30.839,
2,87,881571,4/15/2021 15:00,30.847,
2,87,881571,4/15/2021 16:00,30.856,
2,87,881571,4/15/2021 17:00,30.862,
2,87,881571,4/15/2021 18:00,30.87,
2,87,881571,4/15/2021 19:00,30.878,
2,87,881571,4/15/2021 20:00,30.885,
2,87,881571,4/15/2021 21:00,30.891,
2,87,881571,4/15/2021 22:00,30.897,
2,87,881571,4/15/2021 23:00,30.904,
2,87,881571,4/16/2021 0:00,30.911,
2,87,881571,4/16/2021 1:00,30.914,
2,87,881571,4/16/2021 2:00,30.922,
2,87,881571,4/16/2021 3:00,30.926,
2,87,881571,4/16/2021 4:00,30.933,
2,87,881571,4/16/2021 5:00,30.94,
2,87,881571,4/16/2021 6:00,30.945,
2,87,881571,4/16/2021 7:00,30.952,
2,87,881571,4/16/2021 8:00,30.959,
2,87,881571,4/16/2021 9:00,30.966,
2,87,881571,4/16/2021 10:00,30.971,
2,87,881571,4/16/2021 11:00,30.978,
2,87,881571,4/16/2021 12:00,30.986,
2,87,881571,4/16/2021 13:00,30.992,
2,87,881571,4/16/2021 14:00,31,
2,87,881571,4/16/2021 15:00,31.006,
2,87,881571,4/16/2021 16:00,31.011,
2,87,881571,4/16/2021 17:00,31.017,
2,87,881571,4/16/2021 18:00,31.02,
2,87,881571,4/16/2021 19:00,31.026,
2,87,881571,4/16/2021 20:00,31.031,
2,87,881571,4/16/2021 21:00,31.034,
2,87,881571,4/16/2021 22:00,31.04,
2,87,881571,4/16/2021 23:00,31.046,
2,87,881571,4/17/2021 0:00,31.05,
2,87,881571,4/17/2021 1:00,31.057,
2,87,881571,4/17/2021 2:00,31.061,
2,87,881571,4/17/2021 3:00,31.067,
2,87,881571,4/17/2021 4:00,31.073,
2,87,881571,4/17/2021 5:00,31.083,
2,87,881571,4/17/2021 6:00,31.09,
2,87,881571,4/17/2021 7:00,31.098,
2,87,881571,4/17/2021 8:00,31.107,
2,87,881571,4/17/2021 9:00,31.116,
2,87,881571,4/17/2021 10:00,31.127,
2,87,881571,4/17/2021 11:00,31.136,
2,87,881571,4/17/2021 12:00,31.147,
2,87,881571,4/17/2021 13:00,31.156,
2,87,881571,4/17/2021 14:00,31.167,
2,87,881571,4/17/2021 15:00,31.176,
2,87,881571,4/17/2021 16:00,31.185,
2,87,881571,4/17/2021 17:00,31.195,
2,87,881571,4/17/2021 18:00,31.202,
2,87,881571,4/17/2021 19:00,31.21,
2,87,881571,4/17/2021 20:00,31.218,
2,87,881571,4/17/2021 21:00,31.224,
2,87,881571,4/17/2021 22:00,31.231,
2,87,881571,4/17/2021 23:00,31.239,
2,87,881571,4/18/2021 0:00,31.245,
2,87,881571,4/18/2021 1:00,31.253,
2,87,881571,4/18/2021 2:00,31.261,
2,87,881571,4/18/2021 3:00,31.268,
2,87,881571,4/18/2021 4:00,31.277,
2,87,881571,4/18/2021 5:00,31.287,
2,87,881571,4/18/2021 6:00,31.296,
2,87,881571,4/18/2021 7:00,31.305,
2,87,881571,4/18/2021 8:00,31.316,
2,87,881571,4/18/2021 9:00,31.327,
2,87,881571,4/18/2021 10:00,31.337,
2,87,881571,4/18/2021 11:00,31.35,
2,87,881571,4/18/2021 12:00,31.362,
2,87,881571,4/18/2021 13:00,31.374,
2,87,881571,4/18/2021 14:00,31.383,
2,87,881571,4/18/2021 15:00,31.396,
2,87,881571,4/18/2021 16:00,31.406,
2,87,881571,4/18/2021 17:00,31.417,
2,87,881571,4/18/2021 18:00,31.426,
2,87,881571,4/18/2021 19:00,31.434,
2,87,881571,4/18/2021 20:00,31.445,
2,87,881571,4/18/2021 21:00,31.451,
2,87,881571,4/18/2021 22:00,31.46,
2,87,881571,4/18/2021 23:00,31.468,
2,87,881571,4/19/2021 0:00,31.474,
2,87,881571,4/19/2021 1:00,31.483,
2,87,881571,4/19/2021 2:00,31.491,
2,87,881571,4/19/2021 3:00,31.5,
2,87,881571,4/19/2021 4:00,31.508,
2,87,881571,4/19/2021 5:00,31.517,
2,87,881571,4/19/2021 6:00,31.523,
2,87,881571,4/19/2021 7:00,31.533,
2,87,881571,4/19/2021 8:00,31.543,
2,87,881571,4/19/2021 9:00,31.553,
2,87,881571,4/19/2021 10:00,31.562,
2,87,881571,4/19/2021 11:00,31.571,
2,87,881571,4/19/2021 12:00,31.58,
2,87,881571,4/19/2021 13:00,31.591,
2,87,881571,4/19/2021 14:00,31.6,
2,87,881571,4/19/2021 15:00,31.608,
2,87,881571,4/19/2021 16:00,31.617,
2,87,881571,4/19/2021 17:00,31.625,
2,87,881571,4/19/2021 18:00,31.633,
2,87,881571,4/19/2021 19:00,31.637,
2,87,881571,4/19/2021 20:00,31.642,
2,87,881571,4/19/2021 21:00,31.65,
2,87,881571,4/19/2021 22:00,31.654,
2,87,881571,4/19/2021 23:00,31.662,
2,87,881571,4/20/2021 0:00,31.67,
2,87,881571,4/20/2021 1:00,31.677,
2,87,881571,4/20/2021 2:00,31.685,
2,87,881571,4/20/2021 3:00,31.691,
2,87,881571,4/20/2021 4:00,31.701,
2,87,881571,4/20/2021 5:00,31.708,
2,87,881571,4/20/2021 6:00,31.716,
2,87,881571,4/20/2021 7:00,31.725,
2,87,881571,4/20/2021 8:00,31.739,
2,87,881571,4/20/2021 9:00,31.753,
2,87,881571,4/20/2021 10:00,31.764,
2,87,881571,4/20/2021 11:00,31.775,
2,87,881571,4/20/2021 12:00,31.788,
2,87,881571,4/20/2021 13:00,31.802,
2,87,881571,4/20/2021 14:00,31.815,
2,87,881571,4/20/2021 15:00,31.824,
2,87,881571,4/20/2021 16:00,31.835,
2,87,881571,4/20/2021 17:00,31.847,
2,87,881571,4/20/2021 18:00,31.855,
2,87,881571,4/20/2021 19:00,31.864,
2,87,881571,4/20/2021 20:00,31.872,
2,87,881571,4/20/2021 21:00,31.881,
2,87,881571,4/20/2021 22:00,31.892,
2,87,881571,4/20/2021 23:00,31.897,
2,87,881571,4/21/2021 0:00,31.909,
2,87,881571,4/21/2021 1:00,31.918,
2,87,881571,4/21/2021 2:00,31.931,
2,87,881571,4/21/2021 3:00,31.935,
2,87,881571,4/21/2021 4:00,31.946,
2,87,881571,4/21/2021 5:00,31.952,
2,87,881571,4/21/2021 6:00,31.96,
2,87,881571,4/21/2021 7:00,31.968,
2,87,881571,4/21/2021 8:00,31.975,
2,87,881571,4/21/2021 9:00,31.988,
2,87,881571,4/21/2021 10:00,31.997,
2,87,881571,4/21/2021 11:00,32.006,
2,87,881571,4/21/2021 12:00,32.017,
2,87,881571,4/21/2021 13:00,32.025,
2,87,881571,4/21/2021 14:00,32.034,
2,87,881571,4/21/2021 15:00,32.04,
2,87,881571,4/21/2021 16:00,32.05,
2,87,881571,4/21/2021 17:00,32.056,
2,87,881571,4/21/2021 18:00,32.061,
2,87,881571,4/21/2021 19:00,32.067,
2,87,881571,4/21/2021 20:00,32.07,
2,87,881571,4/21/2021 21:00,32.074,
2,87,881571,4/21/2021 22:00,32.081,
2,87,881571,4/21/2021 23:00,32.082,
2,87,881571,4/22/2021 0:00,32.088,
2,87,881571,4/22/2021 1:00,32.091,
2,87,881571,4/22/2021 2:00,32.096,
2,87,881571,4/22/2021 3:00,32.101,
2,87,881571,4/22/2021 4:00,32.104,
2,87,881571,4/22/2021 5:00,32.109,
2,87,881571,4/22/2021 6:00,32.112,
2,87,881571,4/22/2021 7:00,32.113,
2,87,881571,4/22/2021 8:00,32.118,
2,87,881571,4/22/2021 9:00,32.124,
2,87,881571,4/22/2021 10:00,32.129,
2,87,881571,4/22/2021 11:00,32.136,
2,87,881571,4/22/2021 12:00,32.146,
2,87,881571,4/22/2021 13:00,32.153,
2,87,881571,4/22/2021 14:00,32.161,
2,87,881571,4/22/2021 15:00,32.166,
2,87,881571,4/22/2021 16:00,32.17,
2,87,881571,4/22/2021 17:00,32.172,
2,87,881571,4/22/2021 18:00,32.175,
2,87,881571,4/22/2021 19:00,32.178,
2,87,881571,4/22/2021 20:00,32.177,
2,87,881571,4/22/2021 21:00,32.175,
2,87,881571,4/22/2021 22:00,32.181,
2,87,881571,4/22/2021 23:00,32.181,
2,87,881571,4/23/2021 0:00,32.184,
2,87,881571,4/23/2021 1:00,32.188,
2,87,881571,4/23/2021 2:00,32.192,
2,87,881571,4/23/2021 3:00,32.201,
2,87,881571,4/23/2021 4:00,32.206,
2,87,881571,4/23/2021 5:00,32.215,
2,87,881571,4/23/2021 6:00,32.222,
2,87,881571,4/23/2021 7:00,32.229,
2,87,881571,4/23/2021 8:00,32.237,
2,87,881571,4/23/2021 9:00,32.246,
2,87,881571,4/23/2021 10:00,32.254,
2,87,881571,4/23/2021 11:00,32.267,
2,87,881571,4/23/2021 12:00,32.273,
2,87,881571,4/23/2021 13:00,32.279,
2,87,881571,4/23/2021 14:00,32.284,
2,87,881571,4/23/2021 15:00,32.29,
2,87,881571,4/23/2021 16:00,32.298,
2,87,881571,4/23/2021 17:00,32.307,
2,87,881571,4/23/2021 18:00,32.313,
2,87,881571,4/23/2021 19:00,32.321,
2,87,881571,4/23/2021 20:00,32.329,
2,87,881571,4/23/2021 21:00,32.341,
2,87,881571,4/23/2021 22:00,32.35,
2,87,881571,4/23/2021 23:00,32.357,
2,87,881571,4/24/2021 0:00,32.363,
2,87,881571,4/24/2021 1:00,32.369,
2,87,881571,4/24/2021 2:00,32.38,
2,87,881571,4/24/2021 3:00,32.386,
2,87,881571,4/24/2021 4:00,32.395,
2,87,881571,4/24/2021 5:00,32.402,
2,87,881571,4/24/2021 6:00,32.411,
2,87,881571,4/24/2021 7:00,32.423,
2,87,881571,4/24/2021 8:00,32.436,
2,87,881571,4/24/2021 9:00,32.447,
2,87,881571,4/24/2021 10:00,32.462,
2,87,881571,4/24/2021 11:00,32.476,
2,87,881571,4/24/2021 12:00,32.492,
2,87,881571,4/24/2021 13:00,32.503,
2,87,881571,4/24/2021 14:00,32.512,
2,87,881571,4/24/2021 15:00,32.521,
2,87,881571,4/24/2021 16:00,32.532,
2,87,881571,4/24/2021 17:00,32.54,
2,87,881571,4/24/2021 18:00,32.545,
2,87,881571,4/24/2021 19:00,32.551,
2,87,881571,4/24/2021 20:00,32.56,
2,87,881571,4/24/2021 21:00,32.563,
2,87,881571,4/24/2021 22:00,32.573,
2,87,881571,4/24/2021 23:00,32.584,
2,87,881571,4/25/2021 0:00,32.585,
2,87,881571,4/25/2021 1:00,32.596,
2,87,881571,4/25/2021 2:00,32.604,
2,87,881571,4/25/2021 3:00,32.615,
2,87,881571,4/25/2021 4:00,32.619,
2,87,881571,4/25/2021 5:00,32.632,
2,87,881571,4/25/2021 6:00,32.643,
